ImageIndex,record_id,processid,specimen_identifiers,identification_method,phylum,class,order,family,genus,species,sex,lifestage,lat,lon,site_code,caption,media_descriptor,image_file,copyright_institution,photographer
ImgIndex_2181,7009886,CRICO227-16,NID-N1216,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema xenoplax HG11,F,Adult,38.8245,-77.2667,Southeastern Mixed Forests,Female tail with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1216_3+1521659596.jpg,University of Nebraska,Tom Powers
ImgIndex_2182,7009887,CRICO228-16,NID-N1217,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema xenoplax HG09,F,Adult,43.2026,-90.0495,Upper Midwest Forest-Savanna Transition Zone,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1217_2+1521659876.jpg,University of Nebraska,Tom Powers
ImgIndex_2183,7009887,CRICO228-16,NID-N1217,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema xenoplax HG09,F,Adult,43.2026,-90.0495,Upper Midwest Forest-Savanna Transition Zone,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1217_1+1521659836.jpg,University of Nebraska,Tom Powers
ImgIndex_2184,7009887,CRICO228-16,NID-N1217,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema xenoplax HG09,F,Adult,43.2026,-90.0495,Upper Midwest Forest-Savanna Transition Zone,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1217_4+1521660090.jpg,University of Nebraska,Tom Powers
ImgIndex_2185,7009887,CRICO228-16,NID-N1217,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema xenoplax HG09,F,Adult,43.2026,-90.0495,Upper Midwest Forest-Savanna Transition Zone,Female tail with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1217_3+1521660058.jpg,University of Nebraska,Tom Powers
ImgIndex_2186,7009888,CRICO229-16,NID-N1231,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,41.5954,-71.8679,,Juvenile entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1231_1+1470684780.jpg,University of Nebraska,Tom Powers
ImgIndex_2187,7009888,CRICO229-16,NID-N1231,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,41.5954,-71.8679,,Juvenile tail 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1231_3+1470684532.jpg,University of Nebraska,Tom Powers
ImgIndex_2188,7009888,CRICO229-16,NID-N1231,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,41.5954,-71.8679,,Juvenile head with lip region stylet esophagus 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1231_2+1470684488.jpg,University of Nebraska,Tom Powers
ImgIndex_2189,7009888,CRICO229-16,NID-N1231,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,41.5954,-71.8679,,Juvenile cuticle 1000X magnification,midbody,http://www.boldsystems.org/pics/CRICO/NID1231_4+1470684578.jpg,University of Nebraska,Tom Powers
ImgIndex_2190,7009889,CRICO230-16,NID-N1238,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.0578,-100.846,Central and Southern Mixed Grasslands,Female tail with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1238_3+1521661174.jpg,University of Nebraska,Tom Powers
ImgIndex_2191,7009889,CRICO230-16,NID-N1238,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.0578,-100.846,Central and Southern Mixed Grasslands,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1238_1+1521661108.jpg,University of Nebraska,Tom Powers
ImgIndex_2192,7009889,CRICO230-16,NID-N1238,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.0578,-100.846,Central and Southern Mixed Grasslands,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1238_2+1521661140.jpg,University of Nebraska,Tom Powers
ImgIndex_2193,7009890,CRICO231-16,NID-N1239,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.0578,-100.846,Central and Southern Mixed Grasslands,Female tail with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1239_3+1521662318.jpg,University of Nebraska,Tom Powers
ImgIndex_2194,7009890,CRICO231-16,NID-N1239,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.0578,-100.846,Central and Southern Mixed Grasslands,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1239_1+1521662234.jpg,University of Nebraska,Tom Powers
ImgIndex_2195,7009890,CRICO231-16,NID-N1239,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.0578,-100.846,Central and Southern Mixed Grasslands,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1239_2+1521662280.jpg,University of Nebraska,Tom Powers
ImgIndex_2196,7009891,CRICO232-16,NID-N1240,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.0578,-100.846,Central and Southern Mixed Grasslands,Juvenile entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1240_1+1521662598.jpg,University of Nebraska,Tom Powers
ImgIndex_2197,7009891,CRICO232-16,NID-N1240,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.0578,-100.846,Central and Southern Mixed Grasslands,Juvenile  head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1240_2+1521662634.jpg,University of Nebraska,Tom Powers
ImgIndex_2198,7009891,CRICO232-16,NID-N1240,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.0578,-100.846,Central and Southern Mixed Grasslands,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1240_3+1521662666.jpg,University of Nebraska,Tom Powers
ImgIndex_2199,7009892,CRICO233-16,NID-N1242,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1242_2+1521663320.jpg,University of Nebraska,Tom Powers
ImgIndex_2200,7009892,CRICO233-16,NID-N1242,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female tail with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1242_3+1521663348.jpg,University of Nebraska,Tom Powers
ImgIndex_2201,7009892,CRICO233-16,NID-N1242,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1242_4+1521663378.jpg,University of Nebraska,Tom Powers
ImgIndex_2202,7009892,CRICO233-16,NID-N1242,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1242_1+1521663286.jpg,University of Nebraska,Tom Powers
ImgIndex_2203,7009893,CRICO234-16,NID-N1243,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,M,Adult,40.8696,-96.8066,Central Tall Grasslands,male head 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1243_2+1465931314.jpg,University of Nebraska,Tom Powers
ImgIndex_2204,7009893,CRICO234-16,NID-N1243,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,M,Adult,40.8696,-96.8066,Central Tall Grasslands,male tail and spicules 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1243_3+1465931370.jpg,University of Nebraska,Tom Powers
ImgIndex_2205,7009893,CRICO234-16,NID-N1243,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,M,Adult,40.8696,-96.8066,Central Tall Grasslands,male entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1243_1+1465931216.jpg,University of Nebraska,Tom Powers
ImgIndex_2206,7009893,CRICO234-16,NID-N1243,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,M,Adult,40.8696,-96.8066,Central Tall Grasslands,male midbody cuticle 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID1243_4+1465931512.jpg,University of Nebraska,Tom Powers
ImgIndex_2207,7009894,CRICO235-16,NID-N1244,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1244_1+1522087874.jpg,Tom Powers,Tom Powers
ImgIndex_2208,7009895,CRICO236-16,NID-N1245,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Juvenile head with stylet and molting cuticle,Head,http://www.boldsystems.org/pics/CRICO/NID1245_2+1522090450.jpg,University of Nebraska,Tom Powers
ImgIndex_2209,7009895,CRICO236-16,NID-N1245,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Juvenile molting entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1245_1+1522090486.jpg,University of Nebraska,Tom Powers
ImgIndex_2210,7009895,CRICO236-16,NID-N1245,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1245_3+1522090394.jpg,University of Nebraska,Tom Powers
ImgIndex_2211,7009896,CRICO237-16,NID-N1246,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1246_1+1522090914.jpg,University of Nebraska,Tom Powers
ImgIndex_2212,7009896,CRICO237-16,NID-N1246,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1246_2+1522090974.jpg,University of Nebraska,Tom Powers
ImgIndex_2213,7009896,CRICO237-16,NID-N1246,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1246_3+1522091016.jpg,University of Nebraska,Tom Powers
ImgIndex_2214,7009897,CRICO238-16,NID-N1247,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sp. Prairie,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1247_2+1522091560.jpg,University of Nebraska,Tom Powers
ImgIndex_2215,7009897,CRICO238-16,NID-N1247,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sp. Prairie,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1247_1+1522091532.jpg,University of Nebraska,Tom Powers
ImgIndex_2216,7009897,CRICO238-16,NID-N1247,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sp. Prairie,F,Adult,40.8674,-96.8175,Central Tall Grasslands,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1247_3+1522091592.jpg,University of Nebraska,Tom Powers
ImgIndex_2217,7009898,CRICO239-16,NID-N1248,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG15,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1248_2+1522092062.jpg,University of Nebraska,Tom Powers
ImgIndex_2218,7009898,CRICO239-16,NID-N1248,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG15,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1248_1+1522092034.jpg,University of Nebraska,Tom Powers
ImgIndex_2219,7009899,CRICO240-16,NID-N1249,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1249_1+1522092448.jpg,University of Nebraska,Tom Powers
ImgIndex_2220,7009899,CRICO240-16,NID-N1249,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1249_3+1522092530.jpg,University of Nebraska,Tom Powers
ImgIndex_2221,7009899,CRICO240-16,NID-N1249,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1249_2+1522092480.jpg,University of Nebraska,Tom Powers
ImgIndex_2222,7009899,CRICO240-16,NID-N1249,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1249_5+1522092584.jpg,University of Nebraska,Tom Powers
ImgIndex_2223,7009899,CRICO240-16,NID-N1249,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1249_4+1522092564.jpg,University of Nebraska,Tom Powers
ImgIndex_2224,7009900,CRICO241-16,NID-N1250,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female anterior cuticle with anastomoses,Midbody,http://www.boldsystems.org/pics/CRICO/NID1250_5+1522092992.jpg,University of Nebraska,Tom Powers
ImgIndex_2225,7009900,CRICO241-16,NID-N1250,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1250_4+1522092962.jpg,University of Nebraska,Tom Powers
ImgIndex_2226,7009900,CRICO241-16,NID-N1250,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1250_1+1522092850.jpg,University of Nebraska,Tom Powers
ImgIndex_2227,7009900,CRICO241-16,NID-N1250,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1250_2+1522092886.jpg,University of Nebraska,Tom Powers
ImgIndex_2228,7009900,CRICO241-16,NID-N1250,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema onoense,F,Adult,32.5775,-85.4998,Southeastern Mixed Forests,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1250_3+1522092926.jpg,University of Nebraska,Tom Powers
ImgIndex_2229,7009901,CRICO242-16,NID-N1251,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG15,,Juvenile,32.5775,-85.4998,Southeastern Mixed Forests,Juvenile midbody cuticle with crenations,Midbody,http://www.boldsystems.org/pics/CRICO/NID1251_4+1522093494.jpg,University of Nebraska,Tom Powers
ImgIndex_2230,7009901,CRICO242-16,NID-N1251,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG15,,Juvenile,32.5775,-85.4998,Southeastern Mixed Forests,Juvenile entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1251_1+1522093406.jpg,University of Nebraska,Tom Powers
ImgIndex_2231,7009901,CRICO242-16,NID-N1251,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG15,,Juvenile,32.5775,-85.4998,Southeastern Mixed Forests,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1251_2+1522093432.jpg,University of Nebraska,Tom Powers
ImgIndex_2232,7009901,CRICO242-16,NID-N1251,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG15,,Juvenile,32.5775,-85.4998,Southeastern Mixed Forests,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1251_3+1522093460.jpg,University of Nebraska,Tom Powers
ImgIndex_2233,7009909,CRICO250-16,NID-N1261,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Hemicycliophora,Hemicycliophora macristhmus Singleton W,F,Adult,38.9909,-77.2497,Southeastern Mixed Forests,Female vulva,Midbody,http://www.boldsystems.org/pics/CRICO/NID1261_5+1522696292.jpg,University of Nebraska,Tom Powers
ImgIndex_2234,7009909,CRICO250-16,NID-N1261,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Hemicycliophora,Hemicycliophora macristhmus Singleton W,F,Adult,38.9909,-77.2497,Southeastern Mixed Forests,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1261_4+1522696256.jpg,University of Nebraska,Tom Powers
ImgIndex_2235,7009909,CRICO250-16,NID-N1261,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Hemicycliophora,Hemicycliophora macristhmus Singleton W,F,Adult,38.9909,-77.2497,Southeastern Mixed Forests,Female anterior body,Head,http://www.boldsystems.org/pics/CRICO/NID1261_1+1522694720.jpg,University of Nebraska,Tom Powers
ImgIndex_2236,7009909,CRICO250-16,NID-N1261,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Hemicycliophora,Hemicycliophora macristhmus Singleton W,F,Adult,38.9909,-77.2497,Southeastern Mixed Forests,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1261_3+1522695480.jpg,University of Nebraska,Tom Powers
ImgIndex_2237,7009909,CRICO250-16,NID-N1261,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Hemicycliophora,Hemicycliophora macristhmus Singleton W,F,Adult,38.9909,-77.2497,Southeastern Mixed Forests,Female posterior body,Tail,http://www.boldsystems.org/pics/CRICO/NID1261_2+1522694768.jpg,University of Nebraska,Tom Powers
